TraceNo.;Realduration(ms);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained);Iteration;Timepassed;Realremaining;Pred(processavg);Pred(statesingle);Pred(statelist);Pred(stateset);Pred(Pnetsimple);Pred(Pnetconstrained);Error(processavg);Error(statesingle);Error(statelist);Error(stateset);Error(Pnetsimple);Error(Pnetconstrained)
152;2345721000;0;1;2345720999;624951918;624085695;628873535;628873535;637337600;633363995;1720769081;1721635304;1716847464;1716847464;1708383399;1712357004;1;186819001;2158901999;438132918;374342207;409487167;401993503;375640996;407606252;1720769081;1784559792;1749414832;1756908496;1783261003;1751295747;2;692173001;1653547999;0;809051071;809051071;809051071;282735422;308076362;1653547999;844496928;844496928;844496928;1370812577;1345471637
153;1281136000;0;1;1281135999;624951918;624085695;628873535;628873535;568455930;566749002;656184081;657050304;652262464;652262464;712680069;714386997;1;56001;1281079999;624895918;374342207;409487167;401993503;328216685;330192445;656184081;906737792;871592832;879086496;952863314;950887554
154;1276944000;0;1;1276943999;624951918;624085695;628873535;628873535;631801124;623928345;651992081;652858304;648070464;648070464;645142875;653015654;1;1096181001;180762999;0;374342207;409487167;401993503;388156219;310886438;180762999;193579208;228724168;221230504;207393220;130123439
155;60335000;0;1;60334999;624951918;624085695;628873535;628873535;573427785;686641205;564616919;563750696;568538536;568538536;513092786;626306206;1;26001;60308999;624925918;374342207;409487167;401993503;328274551;359200835;564616919;314033208;349178168;341684504;267965552;298891836
156;419301000;0;1;419300999;624951918;624085695;628873535;628873535;604714650;599458812;205650919;204784696;209572536;209572536;185413651;180157813;1;59841001;359459999;565110918;374342207;409487167;401993503;360064489;322579805;205650919;14882208;50027168;42533504;604490;36880194
157;2406355000;0;1;2406354999;624951918;624085695;628873535;628873535;595784592;574486975;1781403081;1782269304;1777481464;1777481464;1810570407;1831868024;1;14001;2406340999;624937918;374342207;409487167;401993503;346902194;346617582;1781403081;2031998792;1996853832;2004347496;2059438805;2059723417;2;1363001;2404991999;623588918;809051071;809051071;809051071;297978532;252505408;1781403081;1595940928;1595940928;1595940928;2107013467;2152486591;3;2247387001;158967999;0;374342207;52532235;0;379641480;347958688;158967999;215374208;106435764;158967999;220673481;188990689
158;2303000;0;1;2302999;624951918;624085695;628873535;628873535;607184332;624819118;622648919;621782696;626570536;626570536;604881333;622516119;1;1200001;1102999;623751918;374342207;409487167;401993503;398891028;333900888;622648919;373239208;408384168;400890504;397788029;332797889
159;163405000;0;1;163404999;624951918;624085695;628873535;628873535;669538193;647912662;461546919;460680696;465468536;465468536;506133194;484507663;1;74446001;88958999;550505918;374342207;409487167;401993503;332661894;320877732;461546919;285383208;320528168;313034504;243702895;231918733
160;942491000;0;1;942490999;624951918;624085695;628873535;628873535;602250333;656098002;317539081;318405304;313617464;313617464;340240666;286392997;1;83733001;858757999;541218918;374342207;409487167;401993503;339312315;327009065;317539081;484415792;449270832;456764496;519445684;531748934
161;404000;0;1;403999;624951918;624085695;628873535;628873535;601630652;576492618;624547919;623681696;628469536;628469536;601226653;576088619;1;300001;103999;624651918;374342207;409487167;401993503;321333471;328880778;624547919;374238208;409383168;401889504;321229472;328776779
162;2725000;0;1;2724999;624951918;624085695;628873535;628873535;632708162;587201525;622226919;621360696;626148536;626148536;629983163;584476526;1;33001;2691999;624918918;374342207;409487167;401993503;367226269;399866885;622226919;371650208;406795168;399301504;364534270;397174886
163;8099000;0;1;8098999;624951918;624085695;628873535;628873535;623954849;593086672;616852919;615986696;620774536;620774536;615855850;584987673;1;7953001;145999;616998918;374342207;409487167;401993503;360339484;338480062;616852919;374196208;409341168;401847504;360193485;338334063
164;1545691000;0;1;1545690999;624951918;624085695;628873535;628873535;583193275;595579198;920739081;921605304;916817464;916817464;962497724;950111801;1;234917001;1310773999;390034918;374342207;409487167;401993503;316887372;310775208;920739081;936431792;901286832;908780496;993886627;999998791
165;79613000;0;1;79612999;624951918;624085695;628873535;628873535;622078760;630976315;545338919;544472696;549260536;549260536;542465761;551363316;1;79010001;602999;545941918;374342207;409487167;401993503;347392028;403453505;545338919;373739208;408884168;401390504;346789029;402850506
166;6983000;0;1;6982999;624951918;624085695;628873535;628873535;635027410;535350992;617968919;617102696;621890536;621890536;628044411;528367993;1;1881001;5101999;623070918;0;493359391;0;608945957;646460842;617968919;5101999;488257392;5101999;603843958;641358843;2;5799001;1183999;619152918;374342207;303176767;401993503;352179194;380405585;617968919;373158208;301992768;400809504;350995195;379221586
167;15750000;0;1;15749999;624951918;624085695;628873535;628873535;605187496;585787072;609201919;608335696;613123536;613123536;589437497;570037073;1;15727001;22999;609224918;374342207;409487167;401993503;353588088;375125265;609201919;374319208;409464168;401970504;353565089;375102266
168;3520069000;0;1;3520068999;624951918;624085695;628873535;628873535;572440862;628521732;2895117081;2895983304;2891195464;2891195464;2947628137;2891547267;1;504911001;3015157999;120040918;374342207;409487167;401993503;345851927;305227518;2895117081;2640815792;2605670832;2613164496;2669306072;2709930481;2;603156001;2916912999;21795918;809051071;809051071;809051071;298504512;281605432;2895117081;2107861928;2107861928;2107861928;2618408487;2635307567;3;3520058001;10999;0;374342207;52532235;0;361158562;364873698;10999;374331208;52521236;10999;361147563;364862699
169;2427181000;0;1;2427180999;624951918;624085695;628873535;628873535;584561470;547891562;1802229081;1803095304;1798307464;1798307464;1842619529;1879289437;1;331142001;2096038999;293809918;374342207;409487167;401993503;325829686;394922298;1802229081;1721696792;1686551832;1694045496;1770209313;1701116701
170;11856000;0;1;11855999;624951918;624085695;628873535;628873535;626036514;574926199;613095919;612229696;617017536;617017536;614180515;563070200;1;11177001;678999;613774918;374342207;409487167;401993503;335366474;354762412;613095919;373663208;408808168;401314504;334687475;354083413
171;1636756000;0;1;1636755999;624951918;624085695;628873535;628873535;621547764;579505372;1011804081;1012670304;1007882464;1007882464;1015208235;1057250627;1;20001;1636735999;624931918;0;493359391;0;608895787;622670252;1011804081;1636735999;1143376608;1636735999;1027840212;1014065747;2;412134001;1224621999;212817918;374342207;303176767;401993503;311796149;339059958;1011804081;850279792;921445232;822628496;912825850;885562041
172;1215689000;0;1;1215688999;624951918;624085695;628873535;628873535;615847553;578166692;590737081;591603304;586815464;586815464;599841446;637522307;1;1215626001;62999;0;374342207;409487167;401993503;310385620;334347255;62999;374279208;409424168;401930504;310322621;334284256
173;26293000;0;1;26292999;624951918;624085695;628873535;628873535;609368889;557061795;598658919;597792696;602580536;602580536;583075890;530768796;1;1830001;24462999;623121918;374342207;409487167;401993503;334521180;345675618;598658919;349879208;385024168;377530504;310058181;321212619
174;32000;0;1;31999;624951918;624085695;628873535;628873535;593450968;517831788;624919919;624053696;628841536;628841536;593418969;517799789;1;31001;999;624920918;1299567;83289;83289;8670475;13190118;624919919;1298568;82290;82290;8669476;13189119
175;1471195000;0;1;1471194999;624951918;624085695;628873535;628873535;588268554;585532348;846243081;847109304;842321464;842321464;882926445;885662651;1;1147835001;323359999;0;374342207;409487167;401993503;360732571;382844815;323359999;50982208;86127168;78633504;37372572;59484816
176;1144793000;0;1;1144792999;624951918;624085695;628873535;628873535;652598302;502915045;519841081;520707304;515919464;515919464;492194697;641877954;1;423589001;721203999;201362918;374342207;409487167;401993503;340999664;324661665;519841081;346861792;311716832;319210496;380204335;396542334
177;8247000;0;1;8246999;624951918;624085695;628873535;628873535;573632191;655410672;616704919;615838696;620626536;620626536;565385192;647163673;1;1506001;6740999;623445918;374342207;409487167;401993503;336566221;363012292;616704919;367601208;402746168;395252504;329825222;356271293
178;517519000;0;1;517518999;624951918;624085695;628873535;628873535;578736265;677647535;107432919;106566696;111354536;111354536;61217266;160128536;1;8001;517510999;624943918;374342207;409487167;401993503;323288195;364900772;107432919;143168792;108023832;115517496;194222804;152610227
179;74094000;0;1;74093999;624951918;624085695;628873535;628873535;613454171;590076818;550857919;549991696;554779536;554779536;539360172;515982819;1;35001;74058999;624916918;374342207;409487167;401993503;349122881;370575435;550857919;300283208;335428168;327934504;275063882;296516436
180;939282000;0;1;939281999;624951918;624085695;628873535;628873535;621399176;692192218;314330081;315196304;310408464;310408464;317882823;247089781;1;77803001;861478999;547148918;374342207;409487167;401993503;329841076;319936922;314330081;487136792;451991832;459485496;531637923;541542077
181;2665000;0;1;2664999;624951918;624085695;628873535;628873535;609377112;594257855;622286919;621420696;626208536;626208536;606712113;591592856;1;1443001;1221999;623508918;374342207;409487167;401993503;331306767;366992328;622286919;373120208;408265168;400771504;330084768;365770329
182;1799786000;0;1;1799785999;624951918;624085695;628873535;628873535;584875275;569153932;1174834081;1175700304;1170912464;1170912464;1214910724;1230632067;1;63001;1799722999;624888918;374342207;409487167;401993503;346661733;369108052;1174834081;1425380792;1390235832;1397729496;1453061266;1430614947
183;11717000;0;1;11716999;624951918;624085695;628873535;628873535;604493919;538572045;613234919;612368696;617156536;617156536;592776920;526855046;1;93001;11623999;624858918;0;493359391;0;591615211;662037422;613234919;11623999;481735392;11623999;579991212;650413423;2;506001;11210999;624445918;374342207;303176767;401993503;338410164;314800805;613234919;363131208;291965768;390782504;327199165;303589806
184;489000;0;1;488999;624951918;624085695;628873535;628873535;621528578;661990308;624462919;623596696;628384536;628384536;621039579;661501309;1;24001;464999;624927918;374342207;409487167;401993503;348379783;412206585;624462919;373877208;409022168;401528504;347914784;411741586
185;796795000;0;1;796794999;624951918;624085695;628873535;628873535;598959841;586816155;171843081;172709304;167921464;167921464;197835158;209978844;1;795779001;1015999;0;374342207;409487167;401993503;342774524;400625625;1015999;373326208;408471168;400977504;341758525;399609626
186;93474000;0;1;93473999;624951918;624085695;628873535;628873535;590544043;626465402;531477919;530611696;535399536;535399536;497070044;532991403;1;52001;93421999;624899918;374342207;409487167;401993503;359576578;357777078;531477919;280920208;316065168;308571504;266154579;264355079
187;13113000;0;1;13112999;624951918;624085695;628873535;628873535;643727139;627640552;611838919;610972696;615760536;615760536;630614140;614527553;1;69001;13043999;624882918;374342207;409487167;401993503;336847706;407460415;611838919;361298208;396443168;388949504;323803707;394416416
188;22363000;0;1;22362999;624951918;624085695;628873535;628873535;662343689;654016668;602588919;601722696;606510536;606510536;639980690;631653669;1;303001;22059999;624648918;374342207;409487167;401993503;363961857;353985022;602588919;352282208;387427168;379933504;341901858;331925023;2;630001;21732999;624321918;809051071;809051071;809051071;298128460;351763038;602588919;787318072;787318072;787318072;276395461;330030039;3;16274001;6088999;608677918;374342207;52532235;0;341013845;392234312;602588919;368253208;46443236;6088999;334924846;386145313
189;4050000;0;1;4049999;624951918;624085695;628873535;628873535;636787858;516262912;620901919;620035696;624823536;624823536;632737859;512212913;1;733001;3316999;624218918;374342207;409487167;401993503;363189392;336320965;620901919;371025208;406170168;398676504;359872393;333003966
190;1385000;0;1;1384999;624951918;624085695;628873535;628873535;615337032;558768988;623566919;622700696;627488536;627488536;613952033;557383989
191;11573000;0;1;11572999;624951918;624085695;628873535;628873535;603857481;540544012;613378919;612512696;617300536;617300536;592284482;528971013;1;11493001;79999;613458918;374342207;409487167;401993503;376485952;351952735;613378919;374262208;409407168;401913504;376405953;351872736
192;427803000;0;1;427802999;624951918;624085695;628873535;628873535;603356351;571300195;197148919;196282696;201070536;201070536;175553352;143497196;1;1906001;425896999;623045918;374342207;409487167;401993503;335488297;329905218;197148919;51554792;16409832;23903496;90408702;95991781
193;1474000;0;1;1473999;624951918;624085695;628873535;628873535;600705921;654043522;623477919;622611696;627399536;627399536;599231922;652569523;1;37001;1436999;624914918;374342207;409487167;401993503;376714836;415732505;623477919;372905208;408050168;400556504;375277837;414295506;2;60001;1413999;624891918;809051071;809051071;809051071;312091642;372151925;623477919;807637072;807637072;807637072;310677643;370737926;3;1452001;21999;623499918;374342207;52532235;0;357309141;412169332;623477919;374320208;52510236;21999;357287142;412147333
194;699623000;0;1;699622999;624951918;624085695;628873535;628873535;627737278;694411155;74671081;75537304;70749464;70749464;71885721;5211844;1;622346001;77276999;2605918;374342207;409487167;401993503;303420713;361219082;74671081;297065208;332210168;324716504;226143714;283942083
195;611917000;0;1;611916999;624951918;624085695;628873535;628873535;595560062;564295192;13034919;12168696;16956536;16956536;16356937;47621807;1;74961001;536955999;549990918;374342207;409487167;401993503;389123555;392379292;13034919;162613792;127468832;134962496;147832444;144576707
196;6139000;0;1;6138999;624951918;624085695;628873535;628873535;619673454;641803679;618812919;617946696;622734536;622734536;613534455;635664680
197;2575237000;0;1;2575236999;624951918;624085695;628873535;628873535;582869999;578475338;1950285081;1951151304;1946363464;1946363464;1992367000;1996761661;1;2162749001;412487999;0;0;493359391;0;582347406;595317832;412487999;412487999;80871392;412487999;169859407;182829833;2;2162760001;412476999;0;374342207;303176767;401993503;341189856;348777082;412476999;38134792;109300232;10483496;71287143;63699917
198;13887000;0;1;13886999;624951918;624085695;628873535;628873535;574456340;592975775;611064919;610198696;614986536;614986536;560569341;579088776;1;30001;13856999;624921918;374342207;409487167;401993503;336322149;341625448;611064919;360485208;395630168;388136504;322465150;327768449
199;13177000;0;1;13176999;624951918;441944383;441944383;441944383;604164577;491946469;611774919;428767384;428767384;428767384;590987578;478769470;1;2898001;10278999;622053918;624085695;400655711;400655711;600260855;567282719;611774919;613806696;390376712;390376712;589981856;557003720;2;10329001;2847999;614622918;374342207;205381503;205381503;377782594;322665232;611774919;371494208;202533504;202533504;374934595;319817233
200;3853000;0;1;3852999;624951918;624085695;628873535;628873535;608363808;653752059;621098919;620232696;625020536;625020536;604510809;649899060;1;3844001;8999;621107918;374342207;409487167;401993503;360862445;364201022;621098919;374333208;409478168;401984504;360853446;364192023
201;91673000;0;1;91672999;624951918;624085695;628873535;628873535;586929074;598975195;533278919;532412696;537200536;537200536;495256075;507302196;1;9001;91663999;624942918;374342207;409487167;401993503;362800319;382240322;533278919;282678208;317823168;310329504;271136320;290576323
202;3184000;0;1;3183999;624951918;624085695;628873535;628873535;593970736;624551272;621767919;620901696;625689536;625689536;590786737;621367273;1;3122001;61999;621829918;374342207;409487167;401993503;332338549;392701758;621767919;374280208;409425168;401931504;332276550;392639759
203;694613000;0;1;694612999;624951918;624085695;628873535;628873535;583885496;625202192;69661081;70527304;65739464;65739464;110727503;69410807;1;694402001;210999;0;374342207;409487167;401993503;357873987;266543215;210999;374131208;409276168;401782504;357662988;266332216
204;189258000;0;1;189257999;624951918;624085695;628873535;628873535;592310795;639727122;435693919;434827696;439615536;439615536;403052796;450469123;1;8001;189249999;624943918;374342207;409487167;401993503;354349346;321480692;435693919;185092208;220237168;212743504;165099347;132230693
205;519317000;0;1;519316999;624951918;624085695;628873535;628873535;635072026;503988448;105634919;104768696;109556536;109556536;115755027;15328551;1;14001;519302999;624937918;0;493359391;0;598107631;504939192;105634919;519302999;25943608;519302999;78804632;14363807;2;518672001;644999;106279918;374342207;303176767;401993503;330570444;362998208;105634919;373697208;302531768;401348504;329925445;362353209
206;1538973000;0;1;1538972999;624951918;624085695;628873535;628873535;605860302;578194278;914021081;914887304;910099464;910099464;933112697;960778721;1;616161001;922811999;8790918;374342207;409487167;401993503;330707827;383665288;914021081;548469792;513324832;520818496;592104172;539146711
207;190749000;0;1;190748999;624951918;624085695;628873535;628873535;592566079;639884732;434202919;433336696;438124536;438124536;401817080;449135733;1;181391001;9357999;443560918;374342207;409487167;401993503;366918332;350858002;434202919;364984208;400129168;392635504;357560333;341500003
208;1209731000;0;1;1209730999;624951918;624085695;628873535;628873535;599351992;622771415;584779081;585645304;580857464;580857464;610379007;586959584;1;968461001;241269999;0;374342207;409487167;401993503;363904720;353077462;241269999;133072208;168217168;160723504;122634721;111807463
209;608605000;0;1;608604999;624951918;624085695;628873535;628873535;594061915;641700965;16346919;15480696;20268536;20268536;14543084;33095966;1;607438001;1166999;17513918;374342207;409487167;401993503;337048037;326362232;16346919;373175208;408320168;400826504;335881038;325195233
210;605408000;0;1;605407999;624951918;624085695;628873535;628873535;614503339;671463265;19543919;18677696;23465536;23465536;9095340;66055266;1;424868001;180539999;200083918;374342207;409487167;401993503;376020334;346976338;19543919;193802208;228947168;221453504;195480335;166436339;2;605390001;17999;19561918;1299567;1849719;1693617;24853137;24619975;19543919;1281568;1831720;1675618;24835138;24601976
211;1932000;0;1;1931999;624951918;624085695;628873535;628873535;617107379;630653208;623019919;622153696;626941536;626941536;615175380;628721209;1;78001;1853999;624873918;374342207;409487167;401993503;340040978;360873395;623019919;372488208;407633168;400139504;338186979;359019396
212;4260000;0;1;4259999;624951918;624085695;628873535;628873535;634158171;564365282;620691919;619825696;624613536;624613536;629898172;560105283;1;19001;4240999;624932918;374342207;409487167;401993503;352944257;329171602;620691919;370101208;405246168;397752504;348703258;324930603
213;3369583000;0;1;3369582999;624951918;624085695;628873535;628873535;591536062;592883448;2744631081;2745497304;2740709464;2740709464;2778046937;2776699551;1;537281001;2832301999;87670918;374342207;409487167;401993503;350132736;355974455;2744631081;2457959792;2422814832;2430308496;2482169263;2476327544
214;2877871000;0;1;2877870999;624951918;624085695;628873535;628873535;615914253;594646255;2252919081;2253785304;2248997464;2248997464;2261956746;2283224744;1;19001;2877851999;624932918;374342207;409487167;401993503;321844138;339897938;2252919081;2503509792;2468364832;2475858496;2556007861;2537954061;2;2877870001;999;0;1299567;1849719;1693617;10895695;23433948;999;1298568;1848720;1692618;10894696;23432949
215;1278065000;0;1;1278064999;624951918;624085695;628873535;628873535;620297880;629884878;653113081;653979304;649191464;649191464;657767119;648180121;1;174630001;1103434999;450321918;374342207;409487167;401993503;330826008;342056935;653113081;729092792;693947832;701441496;772608991;761378064;2;520649001;757415999;104302918;809051071;809051071;809051071;272582938;295117815;653113081;51635072;51635072;51635072;484833061;462298184;3;1278054001;10999;0;374342207;52532235;0;401932921;412460232;10999;374331208;52521236;10999;401921922;412449233
216;3030607000;0;1;3030606999;624951918;624085695;628873535;628873535;628404628;582006478;2405655081;2406521304;2401733464;2401733464;2402202371;2448600521;1;3742001;3026864999;621209918;374342207;409487167;401993503;347300046;411995172;2405655081;2652522792;2617377832;2624871496;2679564953;2614869827
217;2576000;0;1;2575999;624951918;624085695;628873535;628873535;617746182;626627758;622375919;621509696;626297536;626297536;615170183;624051759;1;11001;2564999;624940918;374342207;409487167;401993503;371732516;373160825;622375919;371777208;406922168;399428504;369167517;370595826
218;236904000;0;1;236903999;624951918;624085695;628873535;628873535;572590632;669281858;388047919;387181696;391969536;391969536;335686633;432377859
219;631870000;0;1;631869999;624951918;624085695;628873535;628873535;632995886;605368315;6918081;7784304;2996464;2996464;1125887;26501684;1;539570001;92299999;85381918;374342207;409487167;401993503;300122644;416114818;6918081;282042208;317187168;309693504;207822645;323814819
220;2761649000;0;1;2761648999;624951918;624085695;628873535;628873535;649818860;643311328;2136697081;2137563304;2132775464;2132775464;2111830139;2118337671;1;314466001;2447182999;310485918;374342207;409487167;401993503;327380525;328311115;2136697081;2072840792;2037695832;2045189496;2119802474;2118871884;2;672944001;2088704999;0;809051071;809051071;809051071;310245337;305167628;2088704999;1279653928;1279653928;1279653928;1778459662;1783537371
221;80133000;0;1;80132999;624951918;624085695;628873535;628873535;577765740;603194538;544818919;543952696;548740536;548740536;497632741;523061539;1;13001;80119999;624938918;374342207;409487167;401993503;310391837;320657365;544818919;294222208;329367168;321873504;230271838;240537366
222;1662636000;0;1;1662635999;624951918;624085695;628873535;628873535;573814096;562922575;1037684081;1038550304;1033762464;1033762464;1088821903;1099713424;1;1639735001;22900999;0;374342207;409487167;401993503;340372982;361016515;22900999;351441208;386586168;379092504;317471983;338115516
223;1626328000;0;1;1626327999;624951918;624085695;628873535;628873535;626764951;617611625;1001376081;1002242304;997454464;997454464;999563048;1008716374;1;61890001;1564437999;563061918;374342207;409487167;401993503;330695001;388431555;1001376081;1190095792;1154950832;1162444496;1233742998;1176006444;2;148851001;1477476999;476100918;809051071;809051071;809051071;292558433;309477912;1001376081;668425928;668425928;668425928;1184918566;1167999087
224;424247000;0;1;424246999;624951918;624085695;628873535;628873535;582253912;619199605;200704919;199838696;204626536;204626536;158006913;194952606;1;28001;424218999;624923918;374342207;409487167;401993503;343644082;337521848;200704919;49876792;14731832;22225496;80574917;86697151
225;510000;0;1;509999;624951918;624085695;628873535;628873535;606967927;613116778;624441919;623575696;628363536;628363536;606457928;612606779;1;9001;500999;624942918;374342207;409487167;401993503;346298433;337473698;624441919;373841208;408986168;401492504;345797434;336972699
226;1190867000;0;1;1190866999;624951918;624085695;628873535;628873535;523708096;615596392;565915081;566781304;561993464;561993464;667158903;575270607;1;173481001;1017385999;451470918;374342207;409487167;401993503;308567902;321548618;565915081;643043792;607898832;615392496;708818097;695837381
227;609575000;0;1;609574999;624951918;624085695;628873535;628873535;593272908;595491915;15376919;14510696;19298536;19298536;16302091;14083084;1;3090001;606484999;621861918;374342207;409487167;401993503;328765574;331304368;15376919;232142792;196997832;204491496;277719425;275180631
228;2159770000;0;1;2159769999;624951918;624085695;628873535;628873535;573219840;687424398;1534818081;1535684304;1530896464;1530896464;1586550159;1472345601;1;22001;2159747999;624929918;374342207;409487167;401993503;320566548;375159708;1534818081;1785405792;1750260832;1757754496;1839181451;1784588291;2;7864001;2151905999;617087918;809051071;809051071;809051071;315102509;262582185;1534818081;1342854928;1342854928;1342854928;1836803490;1889323814
229;4832000;0;1;4831999;624951918;624085695;628873535;628873535;599550643;590596012;620119919;619253696;624041536;624041536;594718644;585764013;1;3165001;1666999;621786918;374342207;409487167;401993503;331419861;358408292;620119919;372675208;407820168;400326504;329752862;356741293
230;6711000;0;1;6710999;624951918;624085695;628873535;628873535;632804723;643625565;618240919;617374696;622162536;622162536;626093724;636914566;1;5679001;1031999;619272918;374342207;409487167;401993503;349188727;331928358;618240919;373310208;408455168;400961504;348156728;330896359
231;2219381000;0;1;2219380999;624951918;624085695;628873535;628873535;578595572;575785128;1594429081;1595295304;1590507464;1590507464;1640785427;1643595871;1;430041001;1789339999;194910918;374342207;409487167;401993503;312325776;317701492;1594429081;1414997792;1379852832;1387346496;1477014223;1471638507;2;1011190001;1208190999;0;809051071;809051071;809051071;307456237;295894372;1208190999;399139928;399139928;399139928;900734762;912296627
232;1291710000;0;1;1291709999;624951918;624085695;628873535;628873535;621611718;583831872;666758081;667624304;662836464;662836464;670098281;707878127;1;158032001;1133677999;466919918;374342207;409487167;401993503;361869749;369048772;666758081;759335792;724190832;731684496;771808250;764629227
233;71799000;0;1;71798999;624951918;624085695;628873535;628873535;586413719;535463165;553152919;552286696;557074536;557074536;514614720;463664166;1;6119001;65679999;618832918;374342207;409487167;401993503;402262692;451142785;553152919;308662208;343807168;336313504;336582693;385462786
234;204137000;0;1;204136999;624951918;624085695;628873535;628873535;636447908;587477402;420814919;419948696;424736536;424736536;432310909;383340403;1;16001;204120999;624935918;374342207;409487167;401993503;344030516;311634292;420814919;170221208;205366168;197872504;139909517;107513293;2;108871001;95265999;516080918;809051071;809051071;809051071;277362942;313938008;420814919;713785072;713785072;713785072;182096943;218672009
235;367182000;0;1;367181999;624951918;624085695;628873535;628873535;648648869;649509558;257769919;256903696;261691536;261691536;281466870;282327559;1;364610001;2571999;260341918;374342207;409487167;401993503;347289669;333648128;257769919;371770208;406915168;399421504;344717670;331076129
236;90264000;0;1;90263999;624951918;624085695;628873535;628873535;612262706;538419195;534687919;533821696;538609536;538609536;521998707;448155196;1;90102001;161999;534849918;374342207;409487167;401993503;356713035;355274195;534687919;374180208;409325168;401831504;356551036;355112196
237;695174000;0;1;695173999;624951918;624085695;628873535;628873535;584169464;594459355;70222081;71088304;66300464;66300464;111004535;100714644;1;44001;695129999;624907918;374342207;409487167;401993503;375324801;308225475;70222081;320787792;285642832;293136496;319805198;386904524;2;89577001;605596999;535374918;809051071;809051071;809051071;321535000;358383855;70222081;203454072;203454072;203454072;284061999;247213144
238;2436639000;0;1;2436638999;624951918;624085695;628873535;628873535;586926429;678142592;1811687081;1812553304;1807765464;1807765464;1849712570;1758496407;1;2416773001;19865999;0;374342207;409487167;401993503;336273025;375422322;19865999;354476208;389621168;382127504;316407026;355556323;2;2419344001;17294999;0;809051071;809051071;809051071;300003881;324252012;17294999;791756072;791756072;791756072;282708882;306957013;3;2433836001;2802999;0;374342207;52532235;0;386169394;385064545;2802999;371539208;49729236;2802999;383366395;382261546
239;103676000;0;1;103675999;624951918;624085695;628873535;628873535;624708461;634211488;521275919;520409696;525197536;525197536;521032462;530535489;1;102603001;1072999;522348918;374342207;409487167;401993503;365362991;411023358;521275919;373269208;408414168;400920504;364289992;409950359
240;1780000;0;1;1779999;624951918;624085695;628873535;628873535;578259937;632299585;623171919;622305696;627093536;627093536;576479938;630519586;1;24001;1755999;624927918;0;493359391;0;610963801;605939692;623171919;1755999;491603392;1755999;609207802;604183693;2;273001;1506999;624678918;374342207;303176767;401993503;341925186;324678282;623171919;372835208;301669768;400486504;340418187;323171283
241;673602000;0;1;673601999;624951918;624085695;628873535;628873535;634104190;589138232;48650081;49516304;44728464;44728464;39497809;84463767;1;671108001;2493999;0;374342207;409487167;401993503;322519147;354357288;2493999;371848208;406993168;399499504;320025148;351863289
242;4944000;0;1;4943999;624951918;624085695;628873535;628873535;589334746;693807008;620007919;619141696;623929536;623929536;584390747;688863009;1;37001;4906999;624914918;374342207;409487167;401993503;353490152;358149905;620007919;369435208;404580168;397086504;348583153;353242906
243;28807000;0;1;28806999;624951918;624085695;628873535;628873535;611387486;727907925;596144919;595278696;600066536;600066536;582580487;699100926;1;813001;27993999;624138918;374342207;409487167;401993503;355630663;443616995;596144919;346348208;381493168;373999504;327636664;415622996
244;235805000;0;1;235804999;624951918;624085695;628873535;628873535;616404435;687089065;389146919;388280696;393068536;393068536;380599436;451284066;1;235660001;144999;389291918;374342207;409487167;401993503;367337838;337912042;389146919;374197208;409342168;401848504;367192839;337767043
245;76299000;0;1;76298999;624951918;624085695;628873535;628873535;629356024;640792245;548652919;547786696;552574536;552574536;553057025;564493246;1;8951001;67347999;616000918;374342207;409487167;401993503;356285100;344453648;548652919;306994208;342139168;334645504;288937101;277105649
246;1376805000;0;1;1376804999;624951918;624085695;628873535;628873535;608320056;576676695;751853081;752719304;747931464;747931464;768484943;800128304;1;13582001;1363222999;611369918;374342207;409487167;401993503;357509176;357150798;751853081;988880792;953735832;961229496;1005713823;1006072201;2;17201001;1359603999;607750918;809051071;809051071;809051071;274442110;314791458;751853081;550552928;550552928;550552928;1085161889;1044812541;3;1375800001;1004999;0;374342207;52532235;0;351951442;356279522;1004999;373337208;51527236;1004999;350946443;355274523
247;1987454000;0;1;1987453999;624951918;624085695;628873535;628873535;574099749;624168232;1362502081;1363368304;1358580464;1358580464;1413354250;1363285767;1;86449001;1901004999;538502918;374342207;409487167;401993503;337085865;337306782;1362502081;1526662792;1491517832;1499011496;1563919134;1563698217;2;1834505001;152948999;0;809051071;809051071;809051071;321446754;288684698;152948999;656102072;656102072;656102072;168497755;135735699;3;1987145001;308999;0;374342207;52532235;0;350399821;419370405;308999;374033208;52223236;308999;350090822;419061406
248;85698000;0;1;85697999;624951918;624085695;628873535;628873535;602570432;640321542;539253919;538387696;543175536;543175536;516872433;554623543;1;76001;85621999;624875918;374342207;409487167;401993503;360623781;319770385;539253919;288720208;323865168;316371504;275001782;234148386
